,a,b,distance
3513,Semiconductor,Windows_Vista,0.12311136451138228
3798,Semiconductor,Computer,0.12518840762883116
60076,Semiconductor,Neutron,0.46784314840422075
50948,Semiconductor,Imperative_programming,0.5339983460959288
6154,Semiconductor,Silicon,0.09186831869927313
33466,Semiconductor,Windows_2000,0.14543645689119458
24098,Semiconductor,Manganese,0.6220804346728107
44544,Semiconductor,Welding,1.240642403510377
48975,Semiconductor,Mario,0.32585831883515914
41590,Semiconductor,Barium,1.0414854196364374
62249,Semiconductor,Unix,0.22383250662806298
49781,Semiconductor,Boron,0.5535933101262426
14606,Semiconductor,Computer_science,1.4383975693284103
35947,Semiconductor,Superconductivity,0.17355611865105194
33701,Semiconductor,Michael_Faraday,0.2777999030200879
52920,Semiconductor,Beryllium,0.46983583378798743
9257,Semiconductor,Capacitance,0.4262292549270627
52895,Semiconductor,CPU_cache,0.19212973543730538
31222,Semiconductor,Linux,0.21190206098589576
60753,Semiconductor,Perl,0.4611879530728249
11812,Semiconductor,Semiconductor_device,0.027105777435207794
35017,Semiconductor,Gmail,0.39834410067346293
18993,Semiconductor,Photon,0.28132766884111166
5293,Semiconductor,Central_processing_unit,0.14821140228251714
49363,Semiconductor,Linear_algebra,0.8562842843764228
20751,Semiconductor,World_Wide_Web,0.34286875602670935
39103,Semiconductor,Crystal,0.32471927300110937
24292,Semiconductor,Seaborgium,0.694130391754429
52912,Semiconductor,Windows_XP,0.1808278789961629
28596,Semiconductor,Absolute_zero,0.14888858592837304
48533,Semiconductor,Cryptography,0.613060337844324
39210,Semiconductor,Gallium,0.9286681727818825
16232,Semiconductor,Microsoft,0.1358488286456606
48244,Semiconductor,BASIC,0.32138535809333907
23043,Semiconductor_device,Pyongyang,0.4839213062250471
14838,Semiconductor_device,Quantum_computer,0.27342883855643546
21671,Semiconductor_device,Telephone,1.8152916956886938
58908,Semiconductor_device,Radar,0.18125065130786108
26778,Semiconductor_device,X_Window_System,0.4370418038143675
5292,Semiconductor_device,Central_processing_unit,0.32151807634352786
9258,Semiconductor_device,Capacitance,0.27603704423207026
63393,Semiconductor_device,Integrated_circuit,0.17291522973352136
54852,Semiconductor_device,ITunes,0.5304889332510687
28225,Semiconductor_device,Tellurium,0.9493346713700267
64699,Senate_of_Canada,Roman_Empire,0.4149685670217155
23800,Senegal,Dakar,0.1237588301290609
15204,Senegal,Sudan,0.7106456668648513
38620,Seoul,Soil,1.1234932349976456
13089,Seoul,Anglicanism,0.6839980784424631
54238,September_11%2C_2001_attacks,Jew,0.627417602494844
14660,September_11%2C_2001_attacks,Pashtun_people,0.49941759383802276
44697,September_11%2C_2001_attacks,The_Simpsons,1.237601375635598
1982,September_11%2C_2001_attacks,Pyramid,0.309707830692943
29946,September_11%2C_2001_attacks,Animal_rights,1.3712819918818013
46724,September_11%2C_2001_attacks,Australia,0.36428863572452963
57027,September_11%2C_2001_attacks,Stem_cell,0.4223057306056849
13960,September_11%2C_2001_attacks,Dwight_D._Eisenhower,0.6741006811095361
7344,September_11%2C_2001_attacks,Boeing_747,1.4603620340448766
17501,September_11%2C_2001_attacks,George_W._Bush,0.18926584897924215
25673,September_11%2C_2001_attacks,Ziad_Jarrah,0.11442245328298126
35185,September_11%2C_2001_attacks,Wales,0.5429450112821803
59083,September_11%2C_2001_attacks,Palestinian_territories,0.6412946647343247
30771,September_11%2C_2001_attacks,Pony,3.2631773253899166
7264,September_11%2C_2001_attacks,Terrorism,0.8065172388292252
42910,September_11%2C_2001_attacks,Yemen,0.6187442326283398
64779,September_11%2C_2001_attacks,Petroleum,1.020915551765279
43203,September_11%2C_2001_attacks,Karachi,0.5911681740989632
11608,September_11%2C_2001_attacks,Babe_Ruth,0.4377217232878598
32657,September_11%2C_2001_attacks,Nile,0.3377545251224792
48863,September_11%2C_2001_attacks,Afghanistan,0.22700138820690768
43321,September_11%2C_2001_attacks,Iraq,0.6491680427266102
38268,September_11%2C_2001_attacks,Richard_Nixon,0.624539942372489
43287,September_11%2C_2001_attacks,George_H._W._Bush,0.20639164539181687
40010,September_11%2C_2001_attacks,Iraq_War,0.36827774988831535
45124,September_11%2C_2001_attacks,Afghan_Hound,0.6012235715116372
14344,September_11%2C_2001_attacks,Condoleezza_Rice,0.2328542477058447
16839,September_11%2C_2001_attacks,Wall_Street,0.25399077894598016
12902,September_11%2C_2001_attacks,Al_Jazeera,0.19132789577821724
21489,September_11%2C_2001_attacks,Collapse_of_the_World_Trade_Center,0.07075254370896351
53558,September_11%2C_2001_attacks,Muhammad_Ali_Jinnah,0.3764153798702809
32204,September_11%2C_2001_attacks,Emotion,2.755052983690051
15603,September_11%2C_2001_attacks,Osama_bin_Laden,0.05577690147495514
15882,September_11%2C_2001_attacks,Police,0.982420655871735
31481,September_11%2C_2001_attacks,World_Health_Organization,0.5867575881645064
52761,September_11%2C_2001_attacks,Ronald_Reagan,1.2144532307806561
43731,September_11%2C_2001_attacks,Globalization,1.3597396044881636
38126,September_11%2C_2001_attacks,Interpol,2.373107009577392
40652,September_11%2C_2001_attacks,Kofi_Annan,1.1274524492969342
9652,September_11%2C_2001_attacks,New_York_City,0.15977191978491895
49748,September_11%2C_2001_attacks,Effect_of_Hurricane_Katrina_on_New_Orleans,0.5534705115110246
6118,September_11%2C_2001_attacks,Newspaper,0.7721053204356049
23180,September_11%2C_2001_attacks,Gaza_Strip,0.44719981419211424
19539,September_11%2C_2001_attacks,God,0.5344023203604422
42903,September_11%2C_2001_attacks,Volcano,0.6273689976718494
59309,September_11%2C_2001_attacks,Tony_Blair,0.4882166978324803
21644,September_11%2C_2001_attacks,Telephone,0.824355659552047
53177,September_11%2C_2001_attacks,Natural_disaster,0.7484067043569429
10413,Sequence_alignment,Multiple_sequence_alignment,0.04011657512274749
2542,Sequoia,Wood,0.08897721886651366
1953,Sequoia,Trapdoor_spider,0.33903574827188226
52687,Sequoia,Scientific_classification,0.24445111469351452
55444,Sequoia,Fertilizer,0.6907626203834789
63514,Sequoia,Pollinator_decline,0.38817013227193187
8099,Sequoia,Forest,0.34205612326150736
38343,Sequoia,Photosynthesis,0.31964724460634747
65216,Sequoia,Redwood_National_and_State_Parks,0.1560436219152265
62417,Serbia,Husein_Grada%C5%A1%C4%8Devi%C4%87,0.500457661354826
45059,Serbia,World_War_I,0.4900118348148501
5710,Serbia,Croatia,0.42291473131273666
57595,Serbia,Slovakia,0.6760155974559591
40318,Serbia,South_Korea,0.6317463838354566
12775,Serbia,English_language,12.435709863032713
9408,Serbia,Prague,0.42675973272997886
33916,Serbia,Bratislava,0.3697479342057075
59608,Serbia,Sarajevo,0.4618531180351361
28679,Serbia,Chad,0.4205906487909332
728,Serbia,Yugoslavia,0.3883804558909955
37674,Serbia,Zimbabwe,0.8352687023930518
55443,Serbia,Republic_of_Macedonia,0.38959255268453874
10936,Serbia,Serbia_and_Montenegro,0.13827880054980882
26647,Serbia,Kosovo,0.3102867878445477
35331,Serbia_and_Montenegro,Yugoslavia,0.12236107960099815
65233,Serenity_%28film%29,Australia,0.4662177809916823
31621,Sermon_on_the_Mount,Emotion,0.86260986241311
25586,Sesame,Bread,0.4660893793134554
10857,Sesame,Nutmeg,0.23238733721114532
6771,Sesame_Street,California,0.5440764650549896
61197,Sesame_Street,AIDS,0.2205564465091826
16176,Set,Perfect_number,0.04382414555183035
27763,Set,Saint_Petersburg,0.2544868048225075
25929,Seychelles,Lisbon,0.29417834296392353
27394,Seychelles,Potato,3.4338127776608482
5837,Seychelles,Victoria%2C_Seychelles,0.08031779502234111
62070,Seychelles,Cookiecutter_shark,0.41602192694342843
15535,Sgt._Pepper%27s_Lonely_Hearts_Club_Band,Love,1.3715107510553444
5605,Shackleton_%28crater%29,Asteroid,0.3783438811220298
31683,Shackleton_%28crater%29,Meteor,0.32312528424826015
13644,Shackleton_%28crater%29,John_Flamsteed,0.4590599088266438
10942,Shanghai,China,0.6216152789448602
58464,Shanghai,Optical_fiber,0.8159511272766529
11612,Shanghai,Du_Fu,2.5547417194706092
56720,Shanghai,Flag_of_the_Republic_of_China,0.36324581265638917
31720,Shanghai,Sumo,0.3366315178279442
52504,Shanghai,6th_century,0.6244237876073189
50429,Shanghai,Great_Wall_of_China,0.8402396751872707
11501,Shark,Zebra_shark,0.032188423555738706
4658,Shark,Whale,0.45196640503660823
37835,Shark,Sea,0.35994263741813426
5197,Shark,Angel_shark,0.0647247588208605
2350,Shark,Gray_reef_shark,0.06309508979377192
28259,Shark,Paleontology,0.41888700587867683
38863,Shark,Dolphin,0.23375399215259757
34998,Shark,Cookiecutter_shark,0.05244942922558394
7477,Shark,Tiger_shark,0.02541583092204022
26325,Shark,Reptile,0.4386251335046766
263,Shark,Great_white_shark,0.006012305869198988
9237,Shark,Jaws_%28film%29,0.20982498258641424
7396,Shark,Blue_shark,0.025597825476118694
39265,Shark,Whale_shark,0.09829856853993017
4432,Shark,Basking_shark,0.05905483522072376
41778,Shark,Nurse_sharks,1.5703152416487145
29928,Shark,Invertebrate,0.25845761933869765
53640,Shark,Carnivore,1.0610816861522385
10635,Shark,Bull_shark,0.036688709807604754
15640,Shark,Blacktip_reef_shark,0.06055930829481039
32409,Sheffield,Southampton,0.5149157412121121
21258,Sheffield,Sodium,0.8220283130594057
12560,Sheffield,Arctic_Monkeys,0.22382400167406402
51397,Sheffield,Bristol,0.5507576973561029
60455,Sheffield,Titanium,0.652466080449848
35858,Shelduck,Ming_Dynasty,0.23450925978459766
9251,Shelduck,Goose,0.09620459085446793
7688,Shenzhou_6,New_moon,0.3521710555642182
59049,Shenzhou_6,Spacecraft_propulsion,0.28822599491390327
26784,Shenzhou_6,Shenzhou_spacecraft,0.06654770056057745
4167,Shenzhou_6,Moon,0.5552391183524135
42286,Shenzhou_6,Red_dwarf,0.74662131072348
59050,Shenzhou_spacecraft,Spacecraft_propulsion,0.09081086140976603
48288,Shenzhou_spacecraft,Space_exploration,0.6370879668032017
19844,Shetland,Viking,0.9059398682307894
19357,Shetland,Lerwick,0.04918817281778461
50154,Shetland,Fair_Isle,0.07246863825271305
40286,Shetland,Soil,0.3922045317580206
60606,Shetland,Domestic_goat,0.48883803869269576
55837,Shetland,Svalbard,0.6571015339014431
52744,Shinto,Katana,0.23437329020596998
23433,Shinto,Tao_Te_Ching,0.2109040749646829
51848,Shinto,Calligraphy,1.5575386134934348
23468,Shinto,Taoism,0.17970777496296458
41770,Shinto,Religion,0.2110208146365336
12070,Shinto,Sumo,0.16053284752307825
46694,Shinto,Forest,1.17228114725882
45889,Shinto,Mysticism,0.179600800595206
19849,Shinto,Viking,0.9318688861649728
50349,Ship,Space_Shuttle_Challenger,1.8703707646760659
14300,Ship,War,0.5648599321815926
7283,Ship,Roman_law,0.32854841133622004
19801,Ship,Viking,0.2620692903379192
42400,Ship,Boeing_747,0.4350699240642609
12865,Ship,Boat,0.03173875795076292
16736,Ship,Erie_Canal,2.087019520703685
53270,Ship,Panama,0.6974072088904083
39478,Ship,Fishing,0.46119664357219264
62163,Ship,15th_Marine_Expeditionary_Unit,0.48898970598466723
60722,Ship,Aircraft,0.2626318058953063
23260,Ship,Wright_brothers,0.35323774489032933
43992,Ship,Hovercraft,0.18956803426472146
35871,Ship,Steam_engine,0.15645109283157285
45787,Ship,Aircraft_carrier,0.16179251314518803
8818,Ship,Double-decker_bus,0.5636888856500593
2570,Ship,Wood,0.2936205086460038
58872,Ship,Longship,0.1443821615955065
61284,Shoe_polish,Sydney,0.20375622827170264
42131,Shroud_of_Turin,Turin,0.19198773510738748
11010,Shroud_of_Turin,Milan,0.26234460016482447
16274,Shroud_of_Turin,Chocolate,0.32854910051571085
40744,Shroud_of_Turin,Leonardo_da_Vinci,0.19561441975176772
52355,Sickle-cell_disease,Diabetes_mellitus,0.21015326651395275
15931,Sickle-cell_disease,Common_cold,0.4674499082211614
14025,Sickle-cell_disease,Ascariasis,0.235274829078189
61881,Siege,Battle_of_Tours,1.4762429907110435
12404,Siege,French_Revolution,0.3843128608717668
2956,Siege,Computer_science,0.4980860057053211
14282,Siege,War,3.0662782450883452
42776,Siege,Attila_the_Hun,0.4383762300022351
47763,Siege,Invasion,0.2889812243054843
1517,Siege,Mango,7.099041683049271
59258,Siege,Pony,0.8913504885781349
19729,Siege,Viking,0.5321539614659537
32579,Siege,Edema,0.60534857773324
35459,Sierra_Leone,Tanzania,0.39683238116499814
50856,Sierra_Leone,Giraffe,0.9160425729866823
25134,Sierra_Leone,Cheese,1.3933173535914536
33343,Sierra_Leone,Diamond,0.26335222382216644
24044,Sierra_Leone,Maputo,0.38884408007079596
51944,Sierra_Leone,Monrovia,0.2517241047409064
14313,Sierra_Leone,Freetown,0.06635961938396556
52617,Sigmund_Freud,Krazy_Kat,0.9565731115763147
55713,Sigmund_Freud,Myers-Briggs_Type_Indicator,0.23680333242502086
57904,Sigmund_Freud,Lithium,1.388034779004412
63423,Sigmund_Freud,Sleep,0.4067306423531312
34503,Sigmund_Freud,Michael_Jordan,0.5202362848996588
33675,Sigmund_Freud,Psychology,0.15211871239644134
7270,Sigmund_Freud,Leicester,0.4343878094889814
61213,Sigmund_Freud,Pneumonia,0.8532697789341659
10832,Sigmund_Freud,Karl_Marx,0.45254546479875324
41054,Sigmund_Freud,Color_blindness,0.6275027285398392
40034,Sigmund_Freud,Emotion,0.5195985867967455
45292,Sigmund_Freud,Novel,0.6138503971487405
14481,Sigmund_Freud,Attention-deficit_hyperactivity_disorder,0.2533724074466654
42170,Sigmund_Freud,Philosophy_of_mind,0.6552470720175915
15521,Sigmund_Freud,Love,0.6877666740351572
42952,Sigmund_Freud,Anatomy,0.49851068506198487
9523,Sigmund_Freud,Weimar_Republic,0.391029214078219
2987,Sigmund_Freud,Carl_Jung,0.0553398656026507
63044,Sigmund_Freud,Morphine,0.22113363906537176
36273,Sigmund_Freud,Educational_psychology,0.28737626551197626
43474,Sigmund_Freud,HIV,0.42282920479294395
63277,Sikhism,Zebra,0.35348876088746867
61000,Sikhism,India,0.2683638478977033
7890,Sikhism,Islam,0.4153026433617787
36023,Sikhism,Waheguru,0.09406962058536021
54616,Sikhism,Judaism,0.3573158195450995
50611,Sikhism,Tribe,0.7717681092949141
32473,Sikhism,Mahabharata,0.33423167464399794
32591,Sikhism,Mythology,0.3301353241391842
61378,Sikhism,Mecca,0.18575055693315856
56347,Sikkim,Byzantine_Empire,1.1255933377238894
43486,Sikkim,Gangtok,0.10102308574286077
54936,Sikkim,Indian_Standard_Time,0.24984418352257756
21418,Silent_film,Vampire_bat,0.3184192408774392
19676,Silent_film,Comics,0.8118555879743422
53517,Silent_film,Jaws_%28film%29,1.5219880279133895
64213,Silent_film,Piano,0.10704326703594995
22599,Silent_film,Vampire,0.03856566273821109
10042,Silent_film,Charlie_Chaplin,0.012398858706314509
7413,Silent_film,Frankenstein,0.19497797153628882
17180,Silent_film,Television,0.27360963335903066
63019,Silent_film,Jackdaw,2.9508313340147256
20634,Silent_film,Buffy_the_Vampire_Slayer,0.2052225250815361
25885,Silent_film,Theatre,0.43828695192316763
32599,Silent_film,Film,0.11703788767883867
25123,Silicon,Nitrogen,0.5033571681034619
30448,Silicon,Ununhexium,0.3300967904093997
24598,Silicon,Steel,0.893474596818591
24004,Silicon,Atom,0.5979813169098134
46237,Silicon,Quantum_computer,0.4502350308348747
63827,Silicon,Sand,0.18853462358081852
25166,Silicon,Fluorine,0.37625553517947513
63392,Silicon,Integrated_circuit,0.4181297302391015
16231,Silicon,Microsoft,0.39273515796005704
23220,Silicon,Semiconductor_device,0.2004783235852167
23828,Silicon,Terbium,0.40934190812712357
40806,Silicon,Plutonium,0.41608200133252066
40361,Silicon,Beryllium,2.4800103647180514
31221,Silicon,Linux,0.47355414213661784
40805,Silicon,Helium,0.343074793290372
13455,Silicon,Magnesium,0.4104745861440414
1035,Silicon,Edible_salt,0.4443962769662151
26777,Silicon,X_Window_System,0.617472542600041
190,Silicon,Potassium_iodide,1.2720967046133114
50579,Silicon,Computer,0.4038134762314069
39211,Silicon,Gallium,0.6151954221832421
3512,Silicon,Windows_Vista,0.35516210272479476
12551,Silicon,Semiconductor,0.11556587561432057
64967,Silicon,Aluminium,0.28341876214170136
25148,Silicon,California,0.30990991993945743
39104,Silicon,Crystal,0.15891201196962873
9659,Silicon,Periodic_table,0.21212804281570033
54851,Silicon,ITunes,0.7773932577782766
57531,Silicon,Argon,0.34707871039276494
33467,Silicon,Windows_2000,0.3224622931831125
23582,Silicon,Bromine,5.088355744045456
51607,Silicon,Nazism,1.505632960009523
13702,Silicon,Mineral,0.27935596647697625
21239,Silicon,Dune,0.20281251008924253
5291,Silicon,Central_processing_unit,0.5672876917767461
30906,Silicon,Aluminium_chloride,0.26378783847013854
24293,Silicon,Seaborgium,0.5495596027130147
20879,Silurian,Permian,0.5690098583041419
60939,Silurian,Triassic,0.37287244488325516
64250,Silurian,Scelidosaurus,0.8779898934733538
26335,Silurian,Reptile,0.35013919184231884
23721,Silver,Indium,0.4368071933050566
61379,Silver,Gold,0.2552055750611322
23949,Silver,Money,0.23514971667549764
55324,Silver,Rhodium,0.40766391628408843
3396,Silver,Hydrogen,0.8076484072097894
5589,Silver,Jewellery,0.8353756551117595
34121,Silver,Vampire,0.2751178450610041
9711,Silver,Francium,0.8442673809168408
48252,Silver,Mendelevium,0.5062886629053722
30259,Silver,Glasses,0.79859051105186
56565,Silver,Fire,1.3607327741097324
47207,Silver,Diamond,1.5410598445365524
45861,Silver,Frankenstein,0.3992177971078269
61811,Silver,Gas,0.4511664670435828
3358,Silver,Platinum,0.3487998144791418
51625,Silver,Gas_giant,0.4207279155539519
3455,Silver,Bohrium,0.5628888183262444
54770,Silver,Material_properties_of_diamond,1.1472294235514935
47247,Silver,Buffy_the_Vampire_Slayer,0.3981141029952833
41222,Silver,Banknote,0.4259179189577884
51238,Silver,Latin_America,0.8768884000389282
8007,Silver,Clock,1.7543339925444694
45659,Silver,Mongolia,0.43838373531776187
53184,Silver,Trumpet,0.5659893166499101
34868,Silver,Technetium,0.4151080109641501
47598,Silver,Electricity,0.5688334829199049
20834,Silver,Mercury_%28planet%29,0.4453016424539955
32037,Silver,Waste_management,0.546637354768534
36229,Sim%C3%B3n_Bol%C3%ADvar,La_Paz,0.19501513101286744
61692,Sim%C3%B3n_Bol%C3%ADvar,Revolution,0.4160797997686084
54660,SimCity,Super_Mario_Bros.,0.2643033598589149
56831,SimCity,GNU,0.2912104566005593
40783,SimCity,Pac-Man,0.32416351407138233
34480,SimCity,Nintendo,0.27975661556088116
27669,SimCity,Sonic_the_Hedgehog_%28character%29,1.6672221294706944
49846,SimCity,Space_Invaders,0.3794435307694294
27672,Sinclair_Research_Ltd,Sonic_the_Hedgehog_%28character%29,1.1111615594744824
65463,Sinclair_Research_Ltd,Acorn_Computers,0.316024223054444
49920,Singapore,Vegetation,1.9662000353093771
51795,Singapore,Muhammad,0.3396492089645866
20454,Singapore,2005_Sumatra_earthquake,0.5000706250342885
14217,Singapore,Tamil_people,0.37826402103516343
27854,Singapore,Philippines,0.6571583183767591
65272,Singapore,Thailand,0.6467498855497181
39561,Singapore,Democratic_Action_Party,0.3834157325418249
40763,Singapore,Airbus_A380,0.28372261267607307
14485,Singapore,Crustacean,0.7144951928575406
64803,Singapore,Country,0.3094641668778332
53555,Singapore,Bangkok,0.6599209194168636
9097,Singapore,Water,0.4006374981581725
57139,Singapore,Cambodia,0.48775457849745374
25849,Sirius,Upsilon_Andromedae_c,0.837993971125222
19983,Sirius,Viking,0.5912537075963421
19476,Sirius,Cyclops,0.2736267544005852
51962,Sistine_Chapel_ceiling,Painting,0.5331169885354083
30703,Sistine_Chapel_ceiling,Israel,0.5696382623253667
12648,Sk%C3%A5neland,English_language,56.94469679586492
9702,Ska,Grand_Canyon,0.4229986180453099
29617,Ska,Bob_Marley,0.21274221709076407
45184,Ska,Flute,0.34810272065833187
10450,Ska,Music_of_Trinidad_and_Tobago,0.26298725083599445
55935,Skiing,Tennis,0.5049116334670831
17655,Skiing,Snow,0.05396279885527595
13850,Skiing,Athletics_%28track_and_field%29,0.3890052268552463
54759,Skiing,Tenzing_Norgay,0.3293553337931615
2522,Skiing,Wood,1.9552632163786139
35644,Skiing,Baseball,1.004505517746241
6967,Skiing,National_Hockey_League,0.47143245153539937
46890,Skiing,Basketball,0.5454885200110745
53330,Skiing,Vancouver,0.7086688727231848
1131,Skiing,Avalanche,0.11255209349715584
24807,Skiing,Germany,0.5567650021635093
20677,Skylark,Woodpecker,0.21127555033779682
46783,Slavery,Soil,0.571737344158828
12920,Slavery,Southern_Africa,0.717343864198076
63063,Slavery,Zebra,0.401254818870013
50267,Slavery,Gabon,0.5658280452298715
104,Slavery,Jazz,2.221382243579592
36197,Slavery,England,0.6934032010085415
22304,Slavery,Punctuated_equilibrium,0.7941112904085049
10022,Slavery,Frederick_Douglass,0.19899343511533196
19929,Slavery,Viking,0.3053771088294301
59108,Slavery,Bridge,0.7446985367497557
55519,Slavery,Malcolm_X,0.5944329400725591
15929,Slavery,Race,0.28476813531093376
3607,Slavery,Ulysses_S._Grant,0.4161545387018338
63382,Slavery,Dead_Sea_scrolls,0.34640708828504324
7624,Slavery,Oppression,1.5619632777899857
57394,Slavery,Gone_with_the_Wind_%28film%29,0.7224831642130711
49262,Slavery,Working_poor,0.8165074766541562
62833,Slavery,Lung_cancer,0.44717324121107427
46992,Slavery,Malawi,0.5914261417853536
51574,Slavery,Sub-Saharan_Africa,0.5642558489401308
8439,Slavery,William_Wilberforce,0.49815522384953886
55719,Slavery,Somalia,0.5825179214094173
34851,Slavery,17th_century,0.4028867509059526
36094,Slavery,13th_century,1.3154595709412429
37115,Slavery,Socrates,0.4368300021443998
4518,Slavery,Weed,0.6514346006278194
57835,Slavery,Law,0.9039878939277124
60051,Slavery,Pyramid,0.6272561769450199
33041,Slavery,The_Bahamas,1.4001961325404357
43182,Slavery,U2,0.6584244573370533
26382,Slavery,Hyena,0.49566826449934237
24430,Slavery,Animal_law,0.32533884868019614
54012,Slavery,Civilization,2.541621140039507
21245,Slavery,Henry_David_Thoreau,0.4695778969463806
33491,Slavery,Seychelles,0.7235607674087599
8358,Slavery,Scramble_for_Africa,0.676781804295298
55672,Slavery,Barbados,0.7033294761339651
62467,Slavery,15th_century,0.9991195870002306
46382,Slavery,Poverty,0.6896149976883329
47173,Slavery,Mining,0.3738138529035815
45857,Slavery,Pneumonia,0.6624480592732049
921,Slavery,Nouakchott,0.6941894809704493
26705,Slavery,Accra,0.5563154333234268
52481,Slavery,International_human_rights_instruments,0.6006143881665499
57432,Slavery,Tobacco,0.3697103093257174
53894,Slavery,Zimbabwe,0.5282429803451579
40746,Slavery,Clothing,0.3725437964687994
22736,Slavery,Civil_rights,0.6319104759689339
27640,Slavery,Gossypium,0.3776900679385398
59949,Slavery,Achilles,0.9426711535167012
8656,Slavery,Hunger,0.6690251545661421
10494,Slavery,African_Union,0.5602509904960088
30228,Slavery,Freetown,0.38385293735788634
6,Slavery,African_slave_trade,1.1282156611750904
64140,Slavery,Africa,0.4803470797680223
54959,Slavery,American_Civil_War,0.39696968595182186
35344,Slavery,6th_century,0.6375042957234746
29411,Slavery,Bean,0.5187280688154925
61033,Slavery,South_Africa,0.6271876762436119
13165,Slavery,Atlantic_slave_trade,0.2428425468925227
16523,Slavery,Hip_hop_music,0.5374867208048981
65133,Slavery,Cholera,0.35285457140426063
39849,Slavery,Sierra_Leone,0.36310413163518834
34079,Slavery,Sugar,0.37723321948207894
5785,Slavery,Cameroon,0.4819639043286225
55026,Slavery,Maseru,0.634701720062774
53645,Slavery,Augustus,0.5156234312908025
52333,Slavery,AIDS,0.563290155022081
49944,Slavery,Western_Sahara,1.1873031832449876
63908,Slavery,Namibia,0.5849949235168048
39552,Slavery,Spain,0.4723759865719541
875,Slavery,Ku_Klux_Klan,0.4788941968665762
60221,Slavery,Martin_Luther_King%2C_Jr.,1.4630663372640846
2163,Slavery,Cotton,0.43754730514375506
52786,Slavery,Maize,0.470066080828033
35138,Slavery,Botswana,0.6537115695888339
40560,Slavery,Drinking_water,1.1019642974226516
21015,Slavery,Antananarivo,0.6353238878671638
2333,Slavery,Nickel,0.5886628687675276
39121,Sleep,Eye,0.21514260945829175
46183,Sleep,Eyelid,0.2687893422660224
16536,Sleep,Canadian_House_of_Commons,0.4676431133107181
21669,Sleep,Telephone,0.3306293551264787
25250,Sleep,Dog,0.8222616230995746
37313,Sleep,Cataract,0.2873924210444456
61472,Sleep,Bird,0.09772644007595266
21519,Sleep,Television,0.4560749655651662
22629,Slovakia,Bratislava,0.0643776234391248
9809,Slovakia,Coin,0.26300072371006133
61018,Slovakia,Prague,0.2702881496253005
60152,Slovakia,Ukraine,0.25977085140400724
9772,Slovakia,Slovenia,0.4330846029905128
54428,Slovenia,Bratislava,0.44269328609045777
45060,Slovenia,World_War_II,0.5537302988509172
29227,Slovenia,Mercia,0.7491281856178792
52971,Slovenia,Albania,0.4329214022475441
14408,Slovenia,Flute,0.9049737755887413
5827,Slovenia,Wolfgang_Amadeus_Mozart,0.4775348059384747
45061,Slovenia,Portugal,0.7299645325594688
60086,Slovenia,Budapest,0.471661133150148
44027,Slovenia,European_Union,0.4694569777890621
34913,Slovenia,Moldova,0.3885590946740906
33011,Slovenia,Russian_language,0.8094036653480594
34915,Slovenia,Socrates,0.44564541648272493
734,Slovenia,Yugoslavia,0.6238299420153319
40612,Slovenia,Moscow,0.5968684884550958
12777,Slovenia,English_language,11.543741867256852
29571,Smallpox,Bean,0.7589805115484588
53945,Smallpox,H5N1,0.40515126679552554
34033,Smallpox,Latin_America,0.5463741845871338
45858,Smallpox,Pneumonia,0.30330154111650726
21451,Smallpox,Common_cold,0.24415206492026645
42321,Smallpox,Malaria,0.34149465582010385
62220,Smallpox,Sickle-cell_disease,0.4151282621591239
19236,Smallpox,Health,1.2158047781176542
2312,Smallpox,Virus,0.2786340778373742
57981,Smallpox,Edward_Jenner,0.22274457603919004
6114,Smallpox,Measles,0.0908103526558618
51342,Smallpox,Prostate_cancer,0.4709122980116389
2587,Smog,Wood,0.7010491665917356
58000,Smog,Automobile,0.1975040430443139
17859,Smog,Tobacco,0.4281733700426928
48765,Smog,Recycling,0.27238511566874474
9593,Snow,Ice,0.07909268587735879
1126,Snow,Avalanche,0.06159068866853077
9797,Snow,Acceleration,1.8098970364906832
1797,Snow,Glacier,0.2532607635384763
47057,Snow,Winter,3.2338756883320734
20882,Snow,Acid_rain,0.44546723959963674
62264,Snow,Mount_Rainier,0.17494406966196518
7124,Snow,Weather,0.4803226018934826
33903,Snow,Ice_age,0.6930254000891162
34440,Snow,Penguin,0.8226905163398329
26065,Snow,Arctic_Circle,0.21415859166607104
32329,Snow,Water,0.24045238083427084
55852,Snow,Climate,0.5579375117276484
47747,Snow,Ultraviolet,0.3383124796754235
25442,Snow,Drought,0.48812384909210693
22535,Snow,Hubbard_Glacier,0.36246902379569623
25395,Snow,Lake_Titicaca,0.33187119271150045
1220,Snow,Skiing,0.076293872863361
55902,Snow,Electron,0.5878682766544763
19904,Snow,Viking,0.6717615495317273
38621,Snow,Soil,0.8128451849314191
6959,Snow,Climate_change,0.4411686999157851
3375,Snow,Hydrogen,0.2061102739455142
45951,Snow,Fresh_water,0.2400348510101408
56424,Snow,Geometry,0.7476208852614077
20086,Snow,Crystal,0.19859313210145235
41431,Snow,Arctic,0.19971702769550528
43308,Snow,Polar_ice_cap,0.5343115441111921
34098,Snow,Drinking_water,0.3281001320225902
38136,Snow_Goose,African_Buffalo,2.0985474149622028
33037,Snowball_Earth,Great_Lakes,0.6646134106896905
4404,Snowball_Earth,Ice_age,0.11050401957246891
29719,Snowball_Earth,Mammoth,0.623473141011127
47066,Snowball_Earth,Winter,1.420052758706595
38346,Snowball_Earth,Snow,0.35933962296611777
